"","Year","Host City","Rank","Time","Lane","Athlete","Nation","Reaction","Notes","Heat","Etc.","Host Country","Var.8","Var.6","Time..a.","Time..hand."
"1047",1988,"Seoul","4",10.41,NA,"Jean-Charles Trouabal","France",NA,"","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1048",1988,"Seoul","5",10.43,NA,"José Javier Arqués","Spain",NA,"","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1049",1988,"Seoul","6",10.45,NA,"Amadou M'Baye","Senegal",NA,"","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1050",1988,"Seoul","7",10.55,NA,"Barrington Williams","Great Britain",NA,"","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1051",1988,"Seoul","8",10.57,NA,"Christian Haas","West Germany",NA,"","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1052",1988,"Seoul","1",10.16,NA,"Calvin Smith","United States",NA,"Q","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1053",1988,"Seoul","2",10.3,NA,"Olapade Adeniken","Nigeria",NA,"Q","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1054",1988,"Seoul","3",10.34,NA,"Andreas Berger","Austria",NA,"","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1055",1988,"Seoul","4",10.37,NA,"Emmanuel Tuffour","Ghana",NA,"","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1056",1988,"Seoul","5",10.38,NA,"Talal Mansour","Qatar",NA,"","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1057",1988,"Seoul","6",10.5,NA,"Patrick Stevens","Belgium",NA,"","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1058",1988,"Seoul","7",10.54,NA,"Cheng Hsin-Fu","Chinese Taipei",NA,"","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1059",1988,"Seoul","8",10.55,NA,"György Fetter","Hungary",NA,"","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1060",1988,"Seoul","1",9.99,NA,"Carl Lewis","United States",NA,"Q","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1061",1988,"Seoul","2",10.24,NA,"Robson da Silva","Brazil",NA,"Q","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1062",1988,"Seoul","3",10.32,NA,"Isiaq Adeyanju","Nigeria",NA,"q","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1063",1988,"Seoul","4",10.33,NA,"Pierfrancesco Pavoni","Italy",NA,"","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1064",1988,"Seoul","5",10.36,NA,"Vitaliy Savin","Soviet Union",NA,"","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1065",1988,"Seoul","6",10.49,NA,"Koji Kurihara","Japan",NA,"","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1066",1988,"Seoul","7",10.68,NA,"István Tatár","Hungary",NA,"","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1067",1988,"Seoul","8",10.83,NA,"Issa Alassane-Ousséni","Benin",NA,"","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1068",1988,"Seoul","1",10.21,NA,"John Myles-Mills","Ghana",NA,"Q","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1069",1988,"Seoul","2",10.32,NA,"Mardi Lestari","Indonesia",NA,"Q","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1070",1988,"Seoul","3",10.37,NA,"Max Morinière","France",NA,"","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1071",1988,"Seoul","4",10.38,NA,"Ezio Madonia","Italy",NA,"","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1072",1988,"Seoul","5",10.43,NA,"Peter Wekesa","Kenya",NA,"","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1073",1988,"Seoul","6",10.55,NA,"Sim Deok-Seop","South Korea",NA,"","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1074",1988,"Seoul","7",10.63,NA,"Andrew Smith","Jamaica",NA,"","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1075",1988,"Seoul","8",10.76,NA,"Cai Jianming","China",NA,"","Quarter Final",NA,"South Korea",NA,NA,NA,NA
"1076",1988,"Seoul","1",9.97,NA,"Carl Lewis","United States",NA,"Q","Semi Final",NA,"South Korea",NA,NA,NA,NA
"1077",1988,"Seoul","2",10.15,NA,"Calvin Smith","United States",NA,"Q","Semi Final",NA,"South Korea",NA,NA,NA,NA
"1078",1988,"Seoul","3",10.18,NA,"Ray Stewart","Jamaica",NA,"Q","Semi Final",NA,"South Korea",NA,NA,NA,NA
"1079",1988,"Seoul","4",10.24,NA,"Desai Williams","Canada",NA,"Q","Semi Final",NA,"South Korea",NA,NA,NA,NA
"1080",1988,"Seoul","5",10.32,NA,"Arnaldo da Silva","Brazil",NA,"","Semi Final",NA,"South Korea",NA,NA,NA,NA
"1081",1988,"Seoul","6",10.33,NA,"Olapade Adeniken","Nigeria",NA,"","Semi Final",NA,"South Korea",NA,NA,NA,NA
"1082",1988,"Seoul","7",10.39,NA,"Mardi Lestari","Indonesia",NA,"","Semi Final",NA,"South Korea",NA,NA,NA,NA
"1083",1988,"Seoul","8",10.43,NA,"John Myles-Mills","Ghana",NA,"","Semi Final",NA,"South Korea",NA,NA,NA,NA
"1084",1988,"Seoul","1",10.03,NA,"Ben Johnson","Canada",NA,"Q","Semi Final",NA,"South Korea",NA,NA,NA,NA
"1085",1988,"Seoul","2",10.11,NA,"Linford Christie","Great Britain",NA,"Q","Semi Final",NA,"South Korea",NA,NA,NA,NA
"1086",1988,"Seoul","3",10.23,NA,"Dennis Mitchell","United States",NA,"Q","Semi Final",NA,"South Korea",NA,NA,NA,NA
"1087",1988,"Seoul","4",10.24,NA,"Robson da Silva","Brazil",NA,"Q","Semi Final",NA,"South Korea",NA,NA,NA,NA
"1088",1988,"Seoul","5",10.31,NA,"Attila Kovács","Hungary",NA,"","Semi Final",NA,"South Korea",NA,NA,NA,NA
"1089",1988,"Seoul","6",10.35,NA,"Juan Núñez","Dominican Republic",NA,"","Semi Final",NA,"South Korea",NA,NA,NA,NA
"1090",1988,"Seoul","7",10.6,NA,"Isiaq Adeyanju","Nigeria",NA,"","Semi Final",NA,"South Korea",NA,NA,NA,NA
"1091",1988,"Seoul","Gold",9.92,NA,"Carl Lewis","United States",NA,"WR","Final",NA,"South Korea",NA,NA,NA,NA
"1092",1988,"Seoul","Silver",9.97,NA,"Linford Christie","Great Britain",NA,"NR","Final",NA,"South Korea",NA,NA,NA,NA
"1093",1988,"Seoul","Bronze",9.99,NA,"Calvin Smith","United States",NA,"","Final",NA,"South Korea",NA,NA,NA,NA
"1094",1988,"Seoul","4",10.04,NA,"Dennis Mitchell","United States",NA,"","Final",NA,"South Korea",NA,NA,NA,NA
"1095",1988,"Seoul","5",10.11,NA,"Robson da Silva","Brazil",NA,"","Final",NA,"South Korea",NA,NA,NA,NA
"1096",1988,"Seoul","6",10.11,NA,"Desai Williams","Canada",NA,"","Final",NA,"South Korea",NA,NA,NA,NA
"1097",1988,"Seoul","7",12.26,NA,"Ray Stewart","Jamaica",NA,"","Final",NA,"South Korea",NA,NA,NA,NA
"1098",1988,"Seoul",NA,9.79,NA,"Ben Johnson","Canada",NA,"","Final",NA,"South Korea",NA,NA,NA,NA
"1099",1984,"Los Angeles","1",10.32,NA,"Carl Lewis","United States",NA,"Q","1",NA,"United States",NA,NA,NA,NA
"1100",1984,"Los Angeles","2",10.38,NA,"Tony Sharpe","Canada",NA,"Q","1",NA,"United States",NA,NA,NA,NA
"1101",1984,"Los Angeles","3",10.47,NA,"Mike McFarlane","Great Britain",NA,"Q","1",NA,"United States",NA,NA,NA,NA
"1102",1984,"Los Angeles","4",10.48,NA,"Hasely Crawford","Trinidad and Tobago",NA,"q","1",NA,"United States",NA,NA,NA,NA
"1103",1984,"Los Angeles","5",10.55,NA,"Peter Van Miltenburg","Australia",NA,"q","1",NA,"United States",NA,NA,NA,NA
"1104",1984,"Los Angeles","6",10.81,NA,"Vicente Daniel","Mozambique",NA,"","1",NA,"United States",NA,NA,NA,NA
"1105",1984,"Los Angeles","7",10.94,NA,"Henry Ngolwe","Zambia",NA,"","1",NA,"United States",NA,NA,NA,NA
"1106",1984,"Los Angeles","8",10.96,NA,"Paul Réneau","Belize",NA,"","1",NA,"United States",NA,NA,NA,NA
"1107",1984,"Los Angeles","1",10.32,NA,"Allan Wells","Great Britain",NA,"Q","2",NA,"United States",NA,NA,NA,NA
"1108",1984,"Los Angeles","2",10.4,NA,"Mohamed Purnomo","Indonesia",NA,"Q","2",NA,"United States",NA,NA,NA,NA
